# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Invariant Mass, W   
# xbins      : 100   
# xlabel     :  invariant mass, W [GeV]   
# xbin_width : 0.017 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.192,-0.200,-0.183,0.931,0.049
2,-0.174,-0.183,-0.166,0.868,0.049
3,-0.158,-0.166,-0.149,0.879,0.049
4,-0.141,-0.149,-0.132,0.879,0.050
5,-0.123,-0.132,-0.115,0.651,0.044
6,-0.107,-0.115,-0.098,0.639,0.044
7,-0.089,-0.098,-0.081,0.681,0.047
8,-0.073,-0.081,-0.064,0.396,0.037
9,-0.055,-0.064,-0.047,0.305,0.031
10,-0.038,-0.047,-0.030,0.273,0.029
11,-0.022,-0.030,-0.013,0.191,0.026
12,-0.005,-0.013,0.004,0.031,0.010
13,0.013,0.004,0.021,0.078,0.015
14,0.030,0.021,0.038,0.172,0.023
15,0.046,0.038,0.055,0.394,0.036
16,0.064,0.055,0.072,0.498,0.043
17,0.081,0.072,0.089,0.567,0.044
18,0.098,0.089,0.106,0.661,0.048
19,0.115,0.106,0.123,0.855,0.056
20,0.132,0.123,0.140,1.074,0.064
21,0.149,0.140,0.157,1.149,0.066
22,0.166,0.157,0.174,1.320,0.074
23,0.182,0.174,0.191,1.589,0.081
24,0.200,0.191,0.208,1.706,0.088
25,0.217,0.208,0.225,2.067,0.099
26,0.234,0.225,0.242,2.403,0.111
27,0.251,0.242,0.259,2.878,0.124
28,0.268,0.259,0.276,2.979,0.132
29,0.285,0.276,0.293,3.410,0.144
30,0.301,0.293,0.310,4.273,0.172
31,0.319,0.310,0.327,4.843,0.192
32,0.336,0.327,0.344,4.953,0.198
33,0.353,0.344,0.361,6.078,0.234
34,0.370,0.361,0.378,7.290,0.271
35,0.387,0.378,0.395,8.816,0.314
36,0.404,0.395,0.412,9.404,0.343
37,0.421,0.412,0.429,10.669,0.392
38,0.438,0.429,0.446,13.074,0.462
39,0.455,0.446,0.463,15.645,0.563
40,0.472,0.463,0.480,17.302,0.620
41,0.489,0.480,0.497,18.939,0.700
42,0.506,0.497,0.514,22.662,0.844
43,0.523,0.514,0.531,25.300,0.952
44,0.540,0.531,0.548,31.219,1.172
45,0.556,0.548,0.565,31.510,1.236
46,0.574,0.565,0.582,39.472,1.550
47,0.591,0.582,0.599,41.088,1.680
48,0.608,0.599,0.616,47.327,2.007
49,0.625,0.616,0.633,49.247,2.274
50,0.642,0.633,0.650,56.993,2.625
51,0.659,0.650,0.667,61.383,2.971
52,0.676,0.667,0.684,67.807,3.366
53,0.693,0.684,0.701,62.244,3.326
54,0.710,0.701,0.718,64.369,3.581
55,0.727,0.718,0.735,67.815,4.042
56,0.744,0.735,0.752,59.923,3.927
57,0.761,0.752,0.769,57.009,3.942
58,0.778,0.769,0.786,51.786,3.976
59,0.795,0.786,0.803,39.448,3.303
60,0.812,0.803,0.820,32.167,2.891
61,0.829,0.820,0.837,25.431,2.963
62,0.846,0.837,0.854,7.920,1.512
63,0.863,0.854,0.871,3.725,0.723
64,0.880,0.871,0.888,1.571,0.577
65,0.897,0.888,0.905,0.202,0.072
66,0.914,0.905,0.922,0.176,0.098
67,0.931,0.922,0.939,0.044,0.031
68,0.948,0.939,0.956,0.000,0.000
69,0.965,0.956,0.973,0.000,0.000
70,0.982,0.973,0.990,0.000,0.000
71,0.999,0.990,1.007,0.000,0.000
72,1.016,1.007,1.024,0.000,0.000
73,1.033,1.024,1.041,0.000,0.000
74,1.050,1.041,1.058,0.000,0.000
75,1.067,1.058,1.075,0.000,0.000
76,1.084,1.075,1.092,0.000,0.000
77,1.101,1.092,1.109,0.000,0.000
78,1.118,1.109,1.126,0.000,0.000
79,1.135,1.126,1.143,0.000,0.000
80,1.152,1.143,1.160,0.000,0.000
81,1.169,1.160,1.177,0.000,0.000
82,1.186,1.177,1.194,0.000,0.000
83,1.203,1.194,1.211,0.000,0.000
84,1.220,1.211,1.228,0.000,0.000
85,1.237,1.228,1.245,0.000,0.000
86,1.254,1.245,1.262,0.000,0.000
87,1.271,1.262,1.279,0.000,0.000
88,1.288,1.279,1.296,0.000,0.000
89,1.304,1.296,1.313,0.000,0.000
90,1.322,1.313,1.330,0.000,0.000
91,1.339,1.330,1.347,0.000,0.000
92,1.356,1.347,1.364,0.000,0.000
93,1.373,1.364,1.381,0.000,0.000
94,1.390,1.381,1.398,0.000,0.000
95,1.407,1.398,1.415,0.000,0.000
96,1.424,1.415,1.432,0.000,0.000
97,1.441,1.432,1.449,0.000,0.000
98,1.458,1.449,1.466,0.000,0.000
99,1.475,1.466,1.483,0.000,0.000
100,1.492,1.483,1.500,0.000,0.000
